Shadow,3093,506186,/zangyangguang,expert,2262.0,2016-01-17T16:42:19.503Z,0,0,2
rupraze,3094,1204823,/rupraze,expert,2262.0,2017-08-07T13:06:57.953Z,0,2,2
akKaggle,3095,1779703,/akkaggle2018,expert,2262.0,2018-04-01T23:57:34.04Z,0,1,2
Rajkumar,3096,210357,/rajkumarb,expert,2261.0,2014-06-24T12:02:54.32Z,0,3,5
Adams,3097,838658,/adamsfei,expert,2261.0,2016-12-16T16:14:47.397Z,0,1,2
beletecheneke,3098,403086,/beletecheneke,expert,2256.0,2015-08-19T20:34:27.507Z,0,3,4
Dorukhan Afacan,3099,921508,/afajohn,expert,2249.0,2017-02-20T15:13:27.52Z,0,2,2
KrzysztofMisztal,3100,354314,/chrispi,expert,2247.0,2015-05-18T13:42:25.847Z,0,1,1
master_yoda,3101,2509,/atulkum,expert,2246.0,2010-08-21T23:44:55Z,0,2,0
shisu,3102,710784,/shisususu,expert,2245.0,2016-09-10T02:26:04.27Z,1,1,0
gyr0,3103,1267376,/gyr055,expert,2244.0,2017-09-14T15:30:57.877Z,0,1,1
perl,3104,188729,/i0perl,expert,2240.0,2014-04-18T04:17:19.11Z,0,1,1
Miłosz Michta,3105,2039132,/ninoko,expert,2239.0,2018-07-03T11:33:43.433Z,0,2,1
Jun Wen,3106,1095334,/frostman,expert,2238.0,2017-05-27T00:18:19.423Z,0,1,1
Maksym,3107,1518307,/maxmanko,expert,2236.0,2017-12-27T14:50:35.747Z,0,0,3
John Seamons,3108,356859,/johnseamons,master,2235.0,2015-05-23T10:13:24.747Z,1,4,5
lotus,3109,447526,/faustzhang,expert,2235.0,2015-10-21T09:02:22.09Z,0,2,0
Hüsnü Şensoy,3110,232732,/husnusensoy,expert,2233.0,2014-09-03T13:47:00.513Z,0,3,1
WORK,3111,3346548,/arunpoochelvanai,expert,2233.0,2019-06-13T13:23:11.883Z,0,0,2
ihar,3112,3237,/safonau,expert,2232.0,2010-10-11T07:32:41Z,0,2,2
optimizizer,3113,266475,/optimizizer,expert,2232.0,2014-12-03T18:54:51.597Z,1,1,0
vlad9,3114,266732,/vlad9266732,expert,2232.0,2014-12-04T09:49:43.457Z,1,1,0
Matts966,3115,1316130,/matts966,expert,2231.0,2017-10-06T11:05:11.627Z,0,0,2
Jose Campos,3116,1670788,/ralfcam,expert,2225.0,2018-02-26T18:19:52.213Z,0,1,1
jarbol,3117,243436,/jarbol,expert,2224.0,2014-10-05T11:35:46.717Z,0,1,1
alxndrkalinin,3118,66669,/alxndrkalinin,expert,2223.0,2012-10-31T00:35:44.17Z,0,1,3
Toshiyuki Sakai,3119,2138880,/slt666666,expert,2220.0,2018-08-09T10:38:16.283Z,0,2,2
Che,3120,649644,/sleepinfire,expert,2219.0,2016-06-26T21:10:46.83Z,0,1,1
Vasily Toropov,3121,1310045,/tnelis,expert,2219.0,2017-10-03T22:10:01.473Z,0,1,1
wzfstat,3122,256999,/wzfstat,expert,2218.0,2014-11-11T05:26:42.58Z,0,3,2
J MA,3123,1120542,/jinmahkust,expert,2214.0,2017-06-11T15:56:20.07Z,0,1,2
xiumugengmu,3124,1178194,/xiumugengmu,master,2213.0,2017-07-20T14:55:41.593Z,1,2,0
kyazuki,3125,263142,/kyazuki,master,2210.0,2014-11-24T23:15:37.913Z,1,4,2
aralai,3126,1035771,/aralai,expert,2210.0,2017-04-21T12:32:39.893Z,0,1,1
Michael Ibrahim,3127,42960,/michaelibrahim,expert,2207.0,2012-05-14T06:38:13.14Z,0,1,1
King J,3128,1730314,/cutedjf,expert,2206.0,2018-03-17T06:26:51.757Z,0,2,0
H Xu,3129,343826,/farewell3333,expert,2205.0,2015-04-29T00:02:06.157Z,1,0,1
Camel,3130,691822,/sassyvuong,expert,2204.0,2016-08-21T03:23:28.28Z,0,2,1
Samet Maraşlı,3131,756020,/sametmarasli,expert,2204.0,2016-10-17T18:18:06.4Z,0,1,3
Liu123,3132,1702028,/liu123,expert,2204.0,2018-03-08T05:04:11.607Z,0,2,1
Hiroyuki Namba,3133,995847,/hiroyukiex,expert,2203.0,2017-03-30T01:25:53.157Z,0,2,0
willyboy1,3134,1356293,/willyboy1,expert,2203.0,2017-10-24T06:45:07.897Z,0,1,1
Vlad Kostoglodoff,3135,1482234,/vk00st,expert,2200.0,2017-12-08T17:52:57.997Z,0,1,1
dipdeep,3136,356049,/openneuron,expert,2199.0,2015-05-21T15:30:13.22Z,0,4,2
Chuanle Dou,3137,1552031,/squarepantsd,expert,2199.0,2018-01-15T06:54:40.5Z,0,1,2
xiao9,3138,276326,/telepathize,master,2196.0,2014-12-29T02:43:05.183Z,2,2,0
ywkim,3139,29938,/youngwookkim,expert,2193.0,2012-01-19T05:11:45.007Z,0,1,2
SD_564,3140,255359,/elmacho,expert,2192.0,2014-11-06T13:23:26.27Z,0,1,2
boooeee,3141,7800,/boooeee,master,2191.0,2011-04-04T19:44:14.807Z,1,1,0
wangkkk,3142,5279428,/wangkkk,expert,2191.0,2020-06-11T06:33:37.72Z,0,1,1
AM Drifter (Elhamdaoui),3143,442953,/elhamdaouiabdelmajid,expert,2190.0,2015-10-14T18:04:20.603Z,0,1,3
DavidS,3144,651421,/davids1992,expert,2181.0,2016-06-29T05:04:33.15Z,0,0,2
SutureMonster,3145,2088766,/musksong,expert,2181.0,2018-07-22T11:25:37.727Z,0,1,2
joconnor,3146,402475,/joconnor,expert,2180.0,2015-08-18T20:29:49.997Z,0,2,3
hisashi_h,3147,689515,/hisashi,expert,2180.0,2016-08-18T05:13:07.803Z,0,2,2
Alexandr Seleznyov,3148,440760,/alexs00,master,2179.0,2015-10-12T08:15:23.42Z,1,2,3
Bcottman,3149,188941,/bcottman,expert,2177.0,2014-04-18T21:16:25.09Z,0,0,4
HM,3150,868681,/xiaomen,expert,2177.0,2017-01-15T10:34:21.503Z,0,1,3
Cshire,3151,1561688,/edanilova,expert,2175.0,2018-01-18T10:28:07.63Z,0,0,2
SkyBlazer,3152,482622,/nmud19,expert,2170.0,2015-12-07T14:23:13.017Z,0,1,2
Miaochao Wang,3153,750294,/autumnwmc1995,master,2167.0,2016-10-12T23:58:04.243Z,1,2,1
SubikashPal,3154,1546754,/subikashpal,expert,2167.0,2018-01-12T13:23:01.637Z,0,2,1
Bruce Chen,3155,2044592,/chen09040,expert,2167.0,2018-07-05T07:06:47.557Z,0,2,1
KenMa,3156,495697,/qraina,expert,2165.0,2015-12-30T10:10:07.353Z,0,2,1
AngSnow,3157,1143190,/maying,expert,2165.0,2017-06-27T01:03:30.177Z,0,2,0
Lin4mation,3158,287101,/lin4mation,expert,2163.0,2015-01-29T15:14:46.837Z,0,2,1
Reynald Riviere,3159,363731,/reynaldriviere,expert,2163.0,2015-06-05T11:24:53.953Z,0,9,3
Aleksey Alekseev,3160,460544,/kwentar,expert,2163.0,2015-11-06T11:21:27.683Z,0,0,3
Miklos Kepiro,3161,1609437,/kaepyro,expert,2163.0,2018-02-04T20:30:40.267Z,0,2,0
gKucsko,3162,604667,/gkucsko,master,2162.0,2016-05-04T18:05:44.343Z,1,2,0
ts__,3163,1956410,/ts77777,expert,2162.0,2018-05-31T11:23:22.73Z,0,1,1
will,3164,2572091,/willinseu,expert,2162.0,2018-12-03T14:28:26.133Z,0,1,1
Artem Ryzhikov,3165,661646,/leensman500,expert,2160.0,2016-07-13T20:57:50.303Z,0,1,1
haoyhu,3166,825553,/hhyhhyhy,master,2160.0,2016-12-06T12:56:02.713Z,1,4,1
MaksimKalutsky,3167,1487291,/sergeykalutsky,expert,2160.0,2017-12-11T05:28:08.27Z,0,0,2
Shuhei Fujiwara,3168,272161,/sfujiwara,expert,2159.0,2014-12-16T08:41:11.84Z,0,1,2
Naoaki Koyama,3169,1084393,/akinao,expert,2159.0,2017-05-20T21:20:43.013Z,0,0,2
RW,3170,158800,/ricgama,master,2158.0,2014-01-21T22:50:28.71Z,3,4,3
zyc,3171,671761,/cy890323,expert,2158.0,2016-07-27T01:20:07.49Z,0,2,0
Michael Schimmer,3172,941920,/netzkontrast,expert,2158.0,2017-03-04T20:51:58.973Z,0,1,3
Mayukh Ghosh,3173,964188,/mg71337,expert,2158.0,2017-03-13T13:40:45.68Z,0,1,1
Amed ,3174,2852238,/amedprof,expert,2157.0,2019-02-23T11:15:44.34Z,0,0,3
Sonny Laskar,3175,302791,/sonnylaskar,master,2156.0,2015-03-01T10:09:27.8Z,1,0,2
Russ Boucher,3176,192616,/krashski,expert,2154.0,2014-05-01T22:33:00.19Z,0,2,4
Guixin Jiang,3177,5326825,/guixinjiang,expert,2154.0,2020-06-18T11:14:33.75Z,0,0,2
Renjie Chen1,3178,5329792,/renjiechen1,expert,2154.0,2020-06-18T22:06:03.02Z,0,0,2
Branislav Holländer,3179,1443792,/branislav1991,expert,2150.0,2017-11-24T15:41:33.23Z,0,1,1
Claire F.,3180,3490772,/clairefroessel,expert,2150.0,2019-07-22T04:34:35.747Z,0,2,0
nekoumei,3181,1208972,/nekoumei,expert,2149.0,2017-08-10T06:13:00.6Z,0,2,0
Sandro,3182,65017,/svpons,master,2148.0,2012-10-24T12:46:43.013Z,1,8,6
Vinh Nguyen,3183,211405,/vinhnguyen,master,2148.0,2014-06-28T13:51:10.987Z,1,3,1
cosmo3,3184,392681,/cosmo3,expert,2147.0,2015-07-29T01:13:56.157Z,0,2,0
Abdellah EL MEKKI,3185,753624,/abdellahm,expert,2147.0,2016-10-15T18:48:36.863Z,0,3,3
arccosmos,3186,655572,/arccosmos,expert,2145.0,2016-07-05T14:39:56.48Z,1,0,3
Balaji Selvaraj ,3187,684514,/dhakshiin1601,expert,2145.0,2016-08-11T07:35:49.05Z,0,0,2
SergeyN,3188,612743,/keiv84,expert,2140.0,2016-05-13T22:13:50.417Z,0,1,1
Jayasooryan K V,3189,764016,/jayasoo,expert,2140.0,2016-10-24T04:37:36.39Z,0,1,1
Nirvanada,3190,379945,/nirvanada,expert,2139.0,2015-07-08T06:28:11.737Z,0,3,2
T88,3191,3484256,/t88take,expert,2138.0,2019-07-19T22:11:07.67Z,0,0,2
TaichiHagio,3192,1189850,/taichihagio,expert,2137.0,2017-07-28T11:00:40.94Z,0,0,2
Ben S,3193,73603,/bensolucky,master,2136.0,2012-12-09T00:04:40.213Z,7,9,1
zarak,3194,193728,/zaraks,expert,2135.0,2014-05-06T20:04:00.153Z,0,2,0
Dmitry Ivankov,3195,1432317,/ivankov,expert,2132.0,2017-11-20T11:40:23.267Z,0,2,2
Tsubasa Tanaka,3196,2260783,/tanaka1011,expert,2132.0,2018-09-18T11:48:22.853Z,0,1,1
Tell me a lie,3197,1947721,/tdhaussy,expert,2131.0,2018-05-28T08:33:15.677Z,0,0,2
Piotr Nagrodkiewicz,3198,2459647,/nagroda100,expert,2131.0,2018-11-07T10:15:15.037Z,0,1,1
Rocky,3199,126610,/qulu126610,expert,2129.0,2013-09-17T20:34:25.997Z,0,0,3
empty,3200,911838,/kvlmll,expert,2129.0,2017-02-14T08:10:58.573Z,0,1,1
Aleksandr Shatilov,3201,363703,/ashatilov,expert,2127.0,2015-06-05T10:21:16.987Z,0,2,2
PrakashSubedi,3202,613794,/gullu39,master,2125.0,2016-05-15T16:02:47.723Z,2,2,1
Nabil Belakbir,3203,216378,/nabilblk,expert,2122.0,2014-07-14T16:52:57.297Z,1,0,1
lalthan,3204,397681,/lalthan,expert,2122.0,2015-08-08T14:04:04.627Z,0,0,2
Pierre Nowak,3205,409209,/pierrenowak,master,2120.0,2015-08-31T10:28:50.123Z,2,2,1
Oussama Errabia,3206,577009,/hisuka,expert,2120.0,2016-04-05T15:24:07.51Z,0,3,3
George Okromchedlishvili,3207,2652411,/george1986,expert,2120.0,2018-12-27T14:58:41.313Z,0,1,1
iris2007,3208,140943,/iris2007,expert,2119.0,2013-11-14T20:41:39.527Z,0,2,5
kakapo2,3209,675275,/yatzhash,expert,2119.0,2016-07-30T01:26:34.163Z,0,2,1
Two Hundred Small Cute,3210,2567793,/darksosol11,expert,2119.0,2018-12-02T14:57:21.843Z,0,0,2
Xueer Chen,3211,149507,/xueerchen,master,2116.0,2013-12-15T02:57:00.6Z,2,7,9
Eduard Tyantov,3212,255299,/edwardtyantov,expert,2116.0,2014-11-06T10:00:31.08Z,1,1,1
Zhishi Wang,3213,345968,/mathwb,expert,2114.0,2015-05-03T03:25:08.117Z,1,0,1
Xi Zhou,3214,2286324,/sandmanzx,expert,2114.0,2018-09-25T11:53:50.39Z,0,0,3
Huy Tran,3215,863180,/huytran,expert,2112.0,2017-01-11T04:27:14.93Z,0,3,1
Jakub Czakon,3216,176024,/jakubczakon,expert,2111.0,2014-03-17T20:43:13.017Z,0,3,2
suda,3217,3472526,/fieden,expert,2111.0,2019-07-17T01:41:38.89Z,0,1,1
Yipeng Han,3218,4574381,/yipenghan,expert,2111.0,2020-02-28T06:20:32.653Z,0,1,1
Danrui Wang,3219,5340589,/danruiwang,expert,2111.0,2020-06-20T23:54:09.863Z,0,1,1
Ziwen Zhao,3220,5345785,/ziwenzhao,expert,2111.0,2020-06-22T03:55:22.66Z,0,1,1
KW Wu,3221,42832,/weberwu,master,2110.0,2012-05-12T14:38:13.203Z,3,1,1
Phúc Lê,3222,952137,/lkhphuc,expert,2109.0,2017-03-09T03:00:41.073Z,0,1,1
wugetable,3223,1836162,/wugetable,expert,2104.0,2018-04-19T03:19:24.977Z,0,2,0
danieleewww,3224,454580,/danieleewww,expert,2100.0,2015-10-29T09:12:16.027Z,0,0,2
Marietty,3225,3918642,/matakaggle,expert,2098.0,2019-10-24T09:04:26.56Z,0,0,2
Nikita Hismatov,3226,373246,/nikitahismatov,expert,2096.0,2015-06-25T17:26:32.687Z,0,0,2
wenzhou,3227,1158305,/wenzhou,expert,2096.0,2017-07-07T07:33:55.057Z,2,0,0
Abe F,3228,1654348,/abefetterman,expert,2096.0,2018-02-21T00:54:32.903Z,0,2,1
emoji,3229,2010046,/hanyaopeng,expert,2096.0,2018-06-21T08:44:42.407Z,1,1,0
joaquín armando,3230,3287,/jbm1966,expert,2092.0,2010-10-15T21:49:20Z,0,2,2
mintei,3231,1938691,/min9813,expert,2092.0,2018-05-24T07:40:08.45Z,0,2,0
MidNeverMore,3232,1452284,/masterzj,expert,2090.0,2017-11-28T05:24:48.437Z,0,0,2
ishio,3233,739992,/ishida,expert,2088.0,2016-10-05T10:43:25.997Z,0,0,2
Yixing,3234,1850124,/yixing666,expert,2087.0,2018-04-23T17:11:48.02Z,0,1,1
Norman Secord,3235,47151,/nsecord,expert,2086.0,2012-06-18T15:18:55.903Z,0,4,4
Aimyon,3236,2202481,/kzhd0817,expert,2086.0,2018-09-02T11:35:17.447Z,0,0,2
JS Kim,3237,1443909,/ozmig77,expert,2085.0,2017-11-24T17:01:34.557Z,1,0,1
vikeezhou,3238,2074884,/vikeezhou,expert,2085.0,2018-07-17T09:18:16.917Z,0,0,3
Bryan Liu,3239,2138495,/belphegor999,expert,2085.0,2018-08-09T07:49:14.877Z,0,2,0
Bohdan,3240,469935,/bonsen,expert,2083.0,2015-11-19T08:41:29.19Z,0,3,1
Tao_tsuchiya,3241,1806447,/doyakun,expert,2083.0,2018-04-10T09:54:53.603Z,0,0,2
Fan Yang,3242,1772577,/dangoron,expert,2082.0,2018-03-30T03:37:58.66Z,2,0,0
qhd0081,3243,2525982,/qhd0081,expert,2082.0,2018-11-22T04:51:37.537Z,0,0,3
John Sweeney,3244,1621702,/johnhsweeney,expert,2081.0,2018-02-08T18:23:25.207Z,0,1,1
Boris Latch,3245,3594055,/maierman,expert,2080.0,2019-08-18T07:19:54.297Z,0,1,1
Chirag,3246,1339083,/cchadha,expert,2079.0,2017-10-16T19:01:40.57Z,0,1,2
Rayadurai__,3247,959309,/rayidura,expert,2077.0,2017-03-10T19:33:43.423Z,0,1,2
Kurouser,3248,1441006,/kentohori,expert,2076.0,2017-11-23T10:50:28.367Z,0,1,1
Roman  Gudchenko,3249,150174,/goodok,expert,2075.0,2013-12-18T19:42:38.117Z,0,1,1
Crawler,3250,2118931,/crawler3,expert,2075.0,2018-08-02T02:33:57.003Z,0,2,0
AnilPandey,3251,463038,/pandeyanil,expert,2070.0,2015-11-10T01:14:29.067Z,0,1,2
Qbubble,3252,3649767,/vutuelong,expert,2070.0,2019-09-01T08:12:55.46Z,0,1,1
Gzs_iceberg,3253,109992,/gzsiceberg,master,2067.0,2013-06-16T17:14:37.707Z,3,1,3
Larionov Alexander ,3254,3623450,/drperycox,expert,2065.0,2019-08-26T06:18:22.827Z,0,0,2
AndreasToescher,3255,43867,/andreastoescher,master,2064.0,2012-05-24T08:16:48.06Z,2,1,3
lzlzlzl,3256,788210,/leizhanggame,expert,2063.0,2016-11-10T19:26:30.417Z,0,0,2
Mukesh,3257,1141477,/mukeshmithrakumar,expert,2063.0,2017-06-25T20:52:51.023Z,0,0,2
Lucas Gago,3258,1231710,/gagolucasm,expert,2063.0,2017-08-25T01:20:18.523Z,0,0,2
SubhojeetPramanik,3259,858185,/subho406,expert,2059.0,2017-01-06T16:01:27.34Z,1,1,1
wetfight,3260,2040811,/wetfight,expert,2059.0,2018-07-04T02:18:24.233Z,2,0,0
N.D.S,3261,2233448,/longbao,expert,2059.0,2018-09-11T00:06:41Z,0,2,0
Paco Diaz,3262,2568266,/endo9e7a6,expert,2059.0,2018-12-02T17:39:58.7Z,0,0,2
Indra den Bakker,3263,72674,/indradenbakker,master,2056.0,2012-12-04T19:43:38.143Z,1,3,3
Igor Ivaskiv,3264,463308,/windsurfer,expert,2056.0,2015-11-10T08:04:36.857Z,0,2,0
roger_smith,3265,3373437,/outsidepierrot,expert,2055.0,2019-06-20T13:38:13.437Z,0,1,1
Nikita Putintsev,3266,191779,/putintsev,expert,2054.0,2014-04-29T06:16:18.307Z,0,2,1
extremin,3267,408526,/extremin,master,2052.0,2015-08-30T04:06:37.897Z,1,4,1
summer,3268,2003666,/elenagilbert,expert,2052.0,2018-06-19T02:54:38.363Z,0,0,3
Prithvi,3269,366823,/prith189,expert,2048.0,2015-06-11T15:36:44.637Z,0,3,3
Joe K,3270,1422008,/joek47,expert,2047.0,2017-11-16T09:02:35.637Z,0,1,1
Maverix,3271,382794,/mohitmohan,master,2046.0,2015-07-13T01:45:42.277Z,1,2,1
ykskks,3272,1960767,/ykskks,expert,2043.0,2018-06-02T08:06:37.487Z,0,1,1
andymasl,3273,447189,/andymasl,expert,2041.0,2015-10-20T20:02:58.323Z,0,4,2
Charlie,3274,2078016,/xdyangx,expert,2040.0,2018-07-18T08:49:39.687Z,0,1,1
Naoto Usuyama,3275,628764,/naotous,expert,2039.0,2016-05-31T01:52:17.357Z,0,2,1
Bal Krishna Jha,3276,1181434,/insolfrac,expert,2037.0,2017-07-22T23:34:34.493Z,0,0,2
YLChan,3277,466312,/ylchan87,expert,2036.0,2015-11-14T06:10:46.7Z,0,0,2
_hans,3278,856891,/deepdreamer,expert,2036.0,2017-01-05T13:18:28.36Z,0,2,1
Rafal Cycon (blaine),3279,155673,/rafalcycon,master,2034.0,2014-01-07T12:47:56.513Z,3,3,2
Krishnan,3280,890274,/krishnansailam,expert,2033.0,2017-01-30T19:20:49.697Z,0,1,2
Frank Mollard,3281,4306089,/frankmollard,expert,2033.0,2020-01-09T09:02:02.937Z,0,0,2
Thundo,3282,1034690,/thundo,expert,2032.0,2017-04-20T21:32:47.487Z,0,3,0
YS-L,3283,91259,/liauys,master,2031.0,2013-03-23T02:19:40.773Z,4,10,3
Taegwan Kim,3284,948283,/kimtaegwan,expert,2031.0,2017-03-08T03:15:23.427Z,0,0,3
Y.Raul,3285,1927081,/yesheng1984,expert,2029.0,2018-05-20T03:07:34.04Z,0,2,0
zkjjj,3286,870928,/zhoukj,master,2028.0,2017-01-17T00:56:12.317Z,1,3,0
Tong,3287,516864,/tong2016,expert,2027.0,2016-01-30T16:20:32.13Z,0,0,2
ganmaya,3288,969986,/andonej,expert,2026.0,2017-03-16T02:56:59.437Z,0,1,3
871p,3289,1931684,/ppp871,expert,2026.0,2018-05-22T00:54:12.843Z,0,1,1
HieuDQM,3290,3486091,/hieudqm,expert,2026.0,2019-07-20T13:59:05.653Z,0,1,1
Mukesh,3291,870444,/mukeshiitr,expert,2021.0,2017-01-16T16:49:08.22Z,0,1,3
Frank Jing,3292,3412238,/frank518,expert,2021.0,2019-07-01T08:17:08.043Z,0,0,2
Qixiu,3293,156070,/lantingguo,expert,2020.0,2014-01-09T02:16:50.103Z,0,1,1
Daytona DING,3294,310319,/vdaytona,expert,2020.0,2015-03-14T06:13:17.477Z,0,2,0
Sean-UCSD,3295,1118838,/wx284260582,expert,2020.0,2017-06-10T08:02:52.9Z,0,2,0
O.F.,3296,258730,/iericy,expert,2018.0,2014-11-15T11:37:13.25Z,0,0,5
sparkling_creek,3297,1256980,/voeykovroman,expert,2018.0,2017-09-09T11:16:27.453Z,0,0,2
maa suwatte,3298,4175541,/maasuwatte,expert,2018.0,2019-12-09T05:47:55.763Z,0,1,1
Jing Guo,3299,933058,/jg3222,expert,2017.0,2017-02-27T18:40:27.387Z,0,1,2
Alexey U. Gudchenko,3300,158733,/alexgoodok,expert,2016.0,2014-01-21T17:39:09.5Z,0,1,1
Bastiaan Bergman,3301,580614,/bastiaanbergman,expert,2016.0,2016-04-09T04:53:54.7Z,0,2,1
Geunil-Song,3302,2085364,/sabermetricsong,expert,2016.0,2018-07-20T18:00:26.227Z,0,3,0
Toaru,3303,967184,/marrvolo,expert,2014.0,2017-03-14T20:10:36.077Z,1,1,0
Allen,3304,3744417,/allen96,expert,2012.0,2019-09-22T01:47:18.223Z,0,2,0
JStr,3305,480995,/jstring,expert,2011.0,2015-12-04T16:38:52.847Z,0,3,2
wuxz,3306,104327,/xinziwu,expert,2010.0,2013-06-01T05:55:14.013Z,0,3,2
TriIce,3307,3219176,/toriais,expert,2010.0,2019-05-14T02:01:13.733Z,0,1,1
Eduardo Konishi,3308,1336376,/ekonishi,expert,2007.0,2017-10-15T16:52:47.52Z,0,0,2
Ramiro Debbe,3309,653542,/rdebbe,expert,2006.0,2016-07-02T01:25:55.047Z,0,0,2
Oniel Gracious,3310,1391370,/onielg,expert,2005.0,2017-11-05T12:05:01.62Z,0,1,1
lizzzi1,3311,599870,/lizzzi1,expert,2002.0,2016-04-28T21:17:22.06Z,0,3,0
Vlad Pavlov,3312,3747274,/vlpavlov,expert,2002.0,2019-09-22T19:20:37.783Z,0,1,1
Akulov Yaroslav,3313,29379,/yarreg,master,2001.0,2012-01-12T16:05:38.583Z,3,0,0
s.s.o,3314,955358,/sso2000,expert,2001.0,2017-03-09T19:36:35.02Z,0,0,3
Cookieblues,3315,1317976,/itushro,expert,2000.0,2017-10-07T10:57:19.233Z,0,1,2
MengYe,3316,1113072,/konohayui,expert,1998.0,2017-06-07T02:00:09.833Z,0,2,3
liuyongqi,3317,93985,/baodier,master,1996.0,2013-04-09T05:11:37.18Z,2,1,0
Edwin Graham,3318,178809,/edwingraham,master,1996.0,2014-03-27T09:14:38.077Z,1,4,8
sfx7rail,3319,629889,/sfx7rail,master,1996.0,2016-06-01T08:28:49.47Z,1,2,1
Zeelam,3320,3444062,/zhangzilin93,expert,1996.0,2019-07-09T17:23:18.463Z,0,1,1
kana,3321,2235417,/hanakana,expert,1995.0,2018-09-11T11:33:52.927Z,0,2,0
Daren,3322,319630,/dddzhou,expert,1994.0,2015-03-27T02:58:27.537Z,0,1,2
MB14 ,3323,614422,/mayank14,expert,1994.0,2016-05-16T11:39:56.343Z,1,1,0
Pikqu,3324,95513,/pikquu,expert,1993.0,2013-04-15T07:30:05.933Z,0,4,1
Frank Gabel,3325,632601,/ezyyyy,expert,1993.0,2016-06-04T17:06:20.587Z,0,0,2
sxzircon,3326,283653,/sxzircon,expert,1992.0,2015-01-20T17:32:48.533Z,0,5,3
Mayank,3327,1126181,/mk9440,expert,1992.0,2017-06-14T22:28:19.773Z,0,0,2
Ji Yuan,3328,2107937,/yuanji1239,expert,1992.0,2018-07-29T07:28:19.677Z,0,1,1
SuperRock,3329,361546,/superrock,expert,1990.0,2015-06-01T23:43:01.95Z,0,2,2
PuPa,3330,249578,/aaronsim,master,1989.0,2014-10-20T17:31:26.403Z,1,1,1
pBuoro,3331,2987349,/pabuoro,expert,1989.0,2019-03-24T20:44:52.95Z,0,0,2
taku_sid,3332,3200692,/takusid,expert,1989.0,2019-05-09T07:00:19.91Z,0,0,2
Komari1123,3333,3336042,/komari1123,expert,1989.0,2019-06-11T05:31:03.92Z,0,1,1
inaba,3334,276500,/minaba,expert,1988.0,2014-12-29T14:39:05.08Z,0,0,2
SS,3335,604300,/ascending,master,1987.0,2016-05-04T10:05:58.803Z,1,3,2
Savioz,3336,100656,/savioz,expert,1985.0,2013-05-11T16:04:08.237Z,0,1,2
zzgo,3337,273454,/mpekala,expert,1985.0,2014-12-18T19:49:03.96Z,0,2,1
Doug Koch,3338,48112,/dougkoch,master,1984.0,2012-06-26T04:12:47.867Z,3,4,7
airwindow,3339,1144812,/airwindow,expert,1983.0,2017-06-27T23:17:53.683Z,0,2,0
Cong,3340,1041333,/cizonb,expert,1981.0,2017-04-25T01:13:40.517Z,0,2,2
quinwu,3341,1054160,/quinwu,expert,1979.0,2017-05-02T15:46:29.537Z,0,1,1
Andaman,3342,241204,/pichai,expert,1977.0,2014-09-29T02:19:05.637Z,0,4,6
Richard Giles,3343,106174,/rrgiles,expert,1976.0,2013-06-08T13:12:43.153Z,0,1,1
Ivan,3344,2391339,/johnds2,expert,1976.0,2018-10-22T10:09:10.607Z,0,1,1
Serhii Hrynko,3345,2586962,/elvenmonk,expert,1976.0,2018-12-06T19:12:23.66Z,0,1,1
MPEG,3346,1145307,/mpeg31,expert,1975.0,2017-06-28T07:18:41.503Z,0,1,1
Xiaoyang Guo,3347,415005,/gxygomes,expert,1973.0,2015-09-08T18:37:27.003Z,0,0,2
Menno Taanman,3348,50816,/mennotaanman,expert,1972.0,2012-07-21T12:17:36.403Z,0,12,12
RehanAhmed,3349,353032,/rehanahmed,expert,1972.0,2015-05-15T19:01:27.997Z,0,1,1
Qihang Wang,3350,3380591,/wangqihanginthesky,expert,1972.0,2019-06-22T14:07:05.797Z,0,0,2
yunhu ye,3351,2268643,/dunaizhuan,expert,1971.0,2018-09-20T07:48:15.103Z,0,1,1
Roman Trusov,3352,85626,/lextal,expert,1970.0,2013-02-17T09:29:47.187Z,2,0,1
hfut_ybx,3353,4048981,/hfutybx,expert,1970.0,2019-11-17T04:50:59.637Z,0,0,2
German Rezzonico,3354,859144,/grezzo,expert,1969.0,2017-01-07T16:13:25.077Z,0,1,1
pankajsharma,3355,460461,/pankajvshrma,expert,1968.0,2015-11-06T08:39:47.997Z,0,1,3
Yini,3356,1087504,/morningonion,expert,1967.0,2017-05-22T22:22:34.883Z,0,3,1
Manohar Swamynathan,3357,225595,/manoharswamynathan,expert,1966.0,2014-08-14T07:25:52.43Z,0,1,3
Badal Gupta,3358,977325,/badalgupta,expert,1966.0,2017-03-20T09:42:46.253Z,0,1,1
Q_Lin,3359,1404618,/qilianglin,expert,1966.0,2017-11-09T21:20:12.68Z,0,1,1
Griffin Liang,3360,213790,/kongming,expert,1965.0,2014-07-05T03:10:29.42Z,0,2,0
koji04,3361,1796885,/koji04,expert,1965.0,2018-04-07T07:21:26.113Z,0,0,2
Nastassia Smolskaya,3362,1963624,/smolsnastya,expert,1965.0,2018-06-03T19:29:43.85Z,0,1,3
Giulia Savorgnan,3363,455216,/giuliasavorgnan,expert,1964.0,2015-10-30T03:41:57.857Z,0,2,0
BenoitRobaglia,3364,643869,/bennox,expert,1963.0,2016-06-18T11:51:18.05Z,0,2,0
Mungos,3365,1338229,/mungos,expert,1962.0,2017-10-16T12:31:36.483Z,0,2,2
